"time","left.y","left.x","left.dt","right.y","right.x","right.dt","x.mid","dt.mid","left.x.smooth","right.x.smooth","left.dt.smooth","right.dt.smooth","dx","wt","direction","state","left.dt.inverse","right.dt.inverse","time.gap","dt.mid.gap","slice.id","ddt","ddt.adj","ddt.adj.leg","ddt.adj.dif","rhythm","step.id","step.leg","left.stance","right.stance","left.stride.lt","right.stride.lt","left.stride.wt","right.stride.wt","left.stride.t","right.stride.t","turn"
11962,997.339,-179.06,3163.19,976.563,-33.757,2956.07,-106.4085,3059.63,-174.91,-33.757,3163.19,2956.07,-141.153,141.153,"back","straight",2194.95,2402.07,33,-67.8199999999997,3,-207.12,-180.560273224044,"right",3.89818181818181,"-",10,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
11995,1001.33,-171.58,3031.05,975.407,-33.717,2952.57,-102.6485,2991.81,-171.58,-33.717,3031.05,2952.57,-137.863,137.863,"back","straight",2327.09,2405.57,32,-23.2550000000006,3,-78.48,-51.9202732240437,"right",1.3184375,"-",10,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12027,997.391,-158.358,2986.7,974.692,-33.6924,2950.41,-96.0252,2968.555,-158.358,-33.717,2986.7,2950.41,-124.641,124.641,"back","straight",2371.44,2407.73,36,-29.23,3,-36.29,-9.73027322404365,"right",1.23555555555556,"-",10,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12063,992.835,-155.629,2935.23,982.94,-33.6126,2943.42,-94.6208,2939.325,-155.629,-33.6924,2935.23,2943.42,-121.9366,121.9366,"back","straight",2422.91,2414.72,33,-53.6099999999997,3,8.19000000000005,34.7497267759564,"left",3.1160606060606,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12096,988.051,-150.104,2831.03,981.93,-35.6871,2940.4,-92.89555,2885.715,-150.104,-33.6126,2831.03,2942.05,-116.4914,116.4914,"back","straight",2527.11,2416.09,34,-37.3249999999998,3,111.02,137.579726775956,"left",2.19558823529412,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12130,993.035,-136.179,2754.73,971.93,-33.5969,2942.05,-84.88795,2848.39,-136.179,-33.6126,2754.73,2940.4,-102.5664,102.5664,"back","straight",2603.41,2417.74,33,-18.71,3,185.67,212.229726775956,"left",0.816060606060601,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12163,981.732,-134.629,2723.38,980.455,-33.5276,2935.98,-84.0783,2829.68,-134.629,-35.4961,2723.38,2935.98,-99.1329,99.1329,"back","straight",2634.76,2422.16,33,-35.0200000000004,3,212.6,239.159726775956,"left",2.0078787878788,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12196,987.638,-131.26,2655.23,969.302,-35.6106,2934.09,-83.4353,2794.66,-131.26,-35.3985,2655.23,2934.09,-95.8615,95.8615,"back","straight",2702.91,2424.05,35,-22.1549999999997,3,278.86,305.419726775956,"left",0.727142857142852,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12231,965.267,-120.139,2620.35,966.186,-35.4961,2924.66,-77.81755,2772.505,-120.139,-35.3985,2620.35,2924.66,-84.7405,84.7405,"back","straight",2737.79,2433.48,33,-17.7200000000003,3,304.31,330.869726775956,"left",0.586666666666671,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12264,964.474,-118.883,2592.95,963.529,-35.3985,2916.62,-77.14075,2754.785,-118.883,-35.4961,2592.95,2916.62,-83.3869,83.3869,"back","straight",2765.19,2441.52,32,-51.3999999999996,3,323.67,350.229726775956,"left",2.34374999999999,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12296,978.106,-114.807,2504.05,948.528,-35.2298,2902.72,-75.0184,2703.385,-114.807,-35.4961,2504.05,2902.72,-79.3109,79.3109,"back","straight",2854.09,2455.42,34,-40.0900000000001,3,398.67,425.229726775956,"left",1.75588235294118,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12330,968.244,-102.871,2434.11,945.18,-43.4042,2892.48,-73.1376,2663.295,-102.871,-43.4042,2434.11,2892.48,-59.4668,59.4668,"back","straight",2924.03,2465.66,33,-21.3099999999999,3,458.37,484.929726775956,"left",-0.120000000000001,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12363,951.893,-100.321,2414.78,958.151,-45.1127,2869.19,-72.71685,2641.985,-100.321,-43.82,2414.78,2869.19,-56.501,56.501,"back","straight",2943.36,2488.95,34,-37.2400000000002,3,454.41,480.969726775956,"left",-0.240588235294113,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12397,949.078,-98.9445,2381.63,944.349,-44.4629,2827.86,-71.7037,2604.745,-98.9445,-43.82,2381.63,2827.86,-55.1245,55.1245,"back","straight",2976.51,2530.28,33,-42.3199999999997,3,446.23,472.789726775956,"left",0.427878787878785,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12430,956.797,-97.1269,2337.88,942.688,-43.82,2786.97,-70.47345,2562.425,-97.1269,-43.82,2337.88,2798.23,-53.3069,53.3069,"back","straight",3020.26,2559.91,34,-10.3050000000003,3,460.35,486.909726775956,"left",0.606176470588226,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12464,978.488,-87.5326,2306.01,934.456,-33.9617,2798.23,-60.74715,2552.12,-87.5326,-39.8961,2306.01,2786.97,-47.6365,47.6365,"back","straight",3052.13,2571.17,33,-26.0950000000003,3,480.96,507.519726775956,"left",-1.03727272727271,"-",11,"left",11,-1,1608.48,-1,47.6365,-1,1539,-1,"-"
12497,977.067,-87.4056,2302.66,920.116,-33.3688,2749.39,-60.3872,2526.025,-87.4056,-33.9617,2302.66,2749.39,-53.4439,53.4439,"back","straight",3055.48,2608.75,35,-50.915,3,446.73,473.289726775956,"left",-0.571714285714292,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12532,980.555,-78.7643,2291.52,889.765,-39.8961,2658.7,-59.3302,2475.11,-78.7643,-33.3688,2291.52,2718.24,-45.3955,45.3955,"back","straight",3066.62,2639.9,33,28.1500000000005,3,426.72,453.279726775956,"left",-1.14787878787879,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12565,980.811,-78.653,2288.28,909.691,-32.9908,2718.24,-55.8219,2503.26,-78.653,-32.9908,2288.28,2677.12,-45.6622,45.6622,"back","straight",3069.86,2681.02,33,-22.9800000000005,3,388.84,415.399726775956,"left",-0.55818181818182,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12598,978.738,-78.4867,2283.44,895.932,-30.5716,2677.12,-54.52915,2480.28,-78.653,-31.5539,2288.28,2658.7,-47.0991,47.0991,"back","straight",3069.86,2699.44,34,-39.0699999999997,3,370.42,396.979726775956,"left",0.140882352941189,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12632,978.364,-70.2707,2282.57,868.206,-31.5539,2599.85,-50.9123,2441.21,-78.4867,-30.5716,2283.44,2658.65,-47.9151,47.9151,"back","straight",3074.7,2699.49,32,34.4749999999999,3,375.21,401.769726775956,"left",-0.61437500000001,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12664,982.713,-78.8055,2292.72,887.841,-30.3606,2658.65,-54.58305,2475.685,-78.022,-30.3606,2282.57,2638.12,-47.6614,47.6614,"back","straight",3075.57,2720.02,34,-15.645,3,355.55,382.109726775956,"left",-0.60470588235294,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12698,978.105,-70.2521,2281.96,880.987,-30.1262,2638.12,-50.18915,2460.04,-78.022,-30.1262,2281.96,2616.95,-47.8958,47.8958,"back","straight",3076.18,2741.19,33,-16.605,3,334.99,361.549726775956,"left",0.980303030303028,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12731,981.084,-78.022,2269.92,873.918,-29.8844,2616.95,-53.9532,2443.435,-78.022,-29.8844,2270.78,2638.12,-48.1376,48.1376,"back","straight",3087.36,2720.02,34,-2.98500000000013,3,367.34,393.899726775956,"left",-0.597352941176469,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12765,981.456,-78.0517,2270.78,871.634,-20.4456,2610.12,-49.24865,2440.45,-78.022,-20.4456,2269.92,2616.95,-57.5764,57.5764,"back","straight",3088.22,2741.19,33,17.0750000000003,3,347.03,373.589726775956,"left",0.156363636363646,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12798,976.572,-77.6632,2259.48,888.72,-1.75409,2655.57,-39.708645,2457.525,-78.022,-1.75409,2259.48,2611.67,-76.26791,76.26791,"back","straight",3098.66,2746.47,34,-24.2550000000001,3,352.19,378.749726775956,"left",0.0899999999999984,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12832,974.577,-85.5913,2254.87,892.759,18.8808,2611.67,-33.35525,2433.27,-78.0517,18.8808,2254.87,2610.12,-96.9325,96.9325,"back","straight",3103.27,2748.02,33,-27.6849999999999,3,355.25,381.809726775956,"left",-1.39090909090908,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12865,972.867,-77.3686,2250.91,922.932,27.6912,2560.26,-24.8387,2405.585,-85.1271,27.6912,2250.91,2560.26,-112.8183,112.8183,"back","straight",3107.23,2797.88,34,-41.915,3,309.35,335.909726775957,"left",-2.20676470588237,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12899,970.965,-85.2741,2246.51,913.872,35.7292,2480.83,-24.77245,2363.67,-85.1271,35.7292,2246.51,2480.83,-120.8563,120.8563,"back","straight",3111.63,2877.31,33,-19.835,3,234.32,260.879726775956,"left",-0.96757575757574,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12932,969.291,-85.1271,2242.64,963.82,43.9823,2445.03,-20.5724,2343.835,-84.9571,43.9823,2242.64,2445.03,-128.9394,128.9394,"back","straight",3115.5,2913.11,34,-38.2250000000004,3,202.39,228.949726775957,"left",-1.98500000000001,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
12966,967.355,-84.9571,2238.16,989.916,44.3897,2373.06,-20.2837,2305.61,-84.9571,44.3897,2238.16,2373.06,-129.3468,129.3468,"back","straight",3119.98,2985.08,34,-39.1049999999996,3,134.9,161.459726775956,"left",-2.08147058823529,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
13000,965.749,-84.816,2234.44,993.465,59.4833,2298.57,-12.66635,2266.505,-84.816,59.4833,2234.44,2298.57,-144.2993,144.2993,"back","straight",3123.7,3059.57,32,-45.25,3,64.1300000000001,90.6897267759564,"left",-2.74375000000001,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
13032,965.164,-84.7646,2233.09,996.137,65.0999,2209.42,-9.83235,2221.255,-84.7646,65.0999,2233.09,2209.42,-149.8645,149.8645,"back","straight",3125.05,3148.72,34,-38.7799999999997,3,-23.6700000000001,2.88972677595624,"left",-2.17941176470588,"-",11,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
13066,964.418,-84.6991,2231.36,977.251,70.5173,2133.59,-7.0909,2182.475,-84.6991,70.5173,2231.36,2133.59,-155.2164,155.2164,"back","straight",3126.78,3224.55,33,-43.6200000000003,3,-97.77,-71.2102732240437,"right",-2.44545454545455,"-",12,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
13099,963.005,-84.575,2228.09,931.44,83.9134,2049.62,-0.330800000000004,2138.855,-84.575,81.0473,2228.09,2049.62,-165.6223,165.6223,"back","straight",3130.05,3308.52,34,-36.3200000000002,3,-178.47,-151.910273224044,"right",-1.98176470588236,"-",12,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
13133,953.886,-84.475,2225.46,959.262,81.0473,1979.61,-1.71384999999999,2102.535,-84.475,81.0473,2225.46,1979.61,-165.5223,165.5223,"back","straight",3132.68,3378.53,33,-38.5349999999999,3,-245.85,-219.290273224044,"right",-2.15424242424241,"-",12,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
13166,952.605,-76.3911,2222.47,952.066,84.8481,1905.53,4.2285,2064,-76.3911,81.0473,2222.47,1905.53,-157.4384,157.4384,"back","straight",3135.67,3452.61,34,-31.6200000000001,3,-316.94,-290.380273224044,"right",-1.77176470588235,"-",12,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
13200,951.96,-76.3394,2220.97,955.603,75.4865,1843.79,-0.426449999999996,2032.38,-76.3394,75.4865,2220.97,1843.79,-151.8259,151.8259,"back","straight",3137.17,3514.35,33,-29.5649999999998,3,-377.18,-350.620273224044,"right",-1.64333333333335,"-",12,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
13233,950.91,-76.2552,2218.52,940.326,73.166,1787.11,-1.5446,2002.815,-76.2552,73.166,2218.52,1787.11,-149.4212,149.4212,"back","straight",3139.62,3571.03,34,-34.9549999999999,3,-431.41,-404.850273224044,"right",-1.93970588235292,"-",12,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
13267,958.011,-76.1871,2216.54,936.647,70.3851,1719.18,-2.901,1967.86,-76.1871,70.3851,2216.54,1719.18,-146.5722,146.5722,"back","straight",3141.6,3638.96,34,-13.4949999999999,3,-497.36,-470.800273224043,"right",-0.679117647058828,"-",12,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
13301,957.169,-76.1202,2214.59,929.079,69.3598,1694.14,-3.38019999999999,1954.365,-76.1202,69.3598,2214.59,1694.14,-145.48,145.48,"back","straight",3143.55,3664,33,-19.8400000000001,3,-520.45,-493.890273224043,"right",-1.0539393939394,"-",12,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
13334,956.112,-76.0361,2212.14,933.621,67.8356,1656.91,-4.10025,1934.525,-76.1202,67.8356,2212.14,1656.91,-143.9558,143.9558,"back","straight",3146,3701.23,33,-10.8099999999999,3,-555.23,-528.670273224044,"right",-0.499393939393954,"-",12,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
13367,955,-75.9477,2209.57,941.682,61.1817,1637.86,-7.383,1923.715,-76.1202,61.1817,2209.57,1637.86,-137.3019,137.3019,"back","straight",3148.57,3720.28,268,-81.1300000000001,3,-571.71,-545.150273224044,"right",0.251567164179107,"-",12,"right",-1,12,-1,1364.45,-1,137.3019,-1,1706,"-"
13635,912.875,-87.025,2094.73,961.192,59.4105,1590.44,-13.80725,1842.585,-82.5098,59.4105,2094.73,1590.44,-141.9203,141.9203,"back","straight",3263.41,3767.7,34,-38.6550000000002,3,-504.29,-477.730273224044,"right",2.11558823529413,"-",12,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
13669,880.356,-83.9249,2020.11,960.705,59.31,1587.75,-12.30745,1803.93,-82.5098,59.4105,2020.11,1587.75,-141.9203,141.9203,"back","straight",3338.03,3770.39,33,-17.875,3,-432.36,-405.800273224043,"right",0.981515151515134,"-",12,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
13702,879.757,-82.5098,1986.04,959.688,59.2472,1586.07,-11.6313,1786.055,-82.5098,59.31,1986.04,1586.07,-141.8198,141.8198,"back","straight",3372.1,3772.07,34,-10.6099999999999,3,-399.97,-373.410273224044,"right",0.601470588235289,"-",12,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
13736,893.255,-81.6601,1965.59,959.222,64.9039,1585.3,-8.3781,1775.445,-82.5098,59.2499,1965.59,1586.07,-141.7597,141.7597,"back","straight",3392.55,3772.07,32,-33.375,3,-379.52,-352.960273224044,"right",2.09406250000001,"-",12,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
13768,884.592,-80.2381,1898.58,958.241,59.2281,1585.56,-10.505,1742.07,-82.5002,59.2499,1898.58,1586.07,-141.7501,141.7501,"back","straight",3459.56,3772.07,34,-8.31499999999983,3,-312.51,-285.950273224044,"right",0.508235294117666,"-",12,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
13802,918.404,-84.9084,1881.37,952.906,59.2499,1586.14,-12.82925,1733.755,-81.6601,59.4641,1881.37,1586.14,-141.1242,141.1242,"back","straight",3476.77,3772,33,-38.1100000000001,3,-295.23,-268.670273224043,"right",2.48363636363636,"-",12,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
13835,926.15,-82.5002,1799.41,944.932,59.4641,1591.88,-11.51805,1695.645,-80.2381,59.2499,1799.41,1586.14,-139.488,139.488,"back","straight",3558.73,3772,34,-33.875,3,-213.27,-186.710273224043,"right",2.04999999999999,"-",12,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
13869,934.942,-79.3047,1729.71,934.661,59.5372,1593.83,-9.88375,1661.77,-79.3047,59.2499,1729.71,1586.14,-138.5546,138.5546,"back","straight",3628.43,3772,34,-40.2049999999999,3,-143.57,-117.010273224043,"right",1.94352941176469,"-",12,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
13903,929.58,-76.1225,1660.31,950.906,52.3138,1582.82,-11.90435,1621.565,-76.1225,52.3138,1660.31,1582.82,-128.4363,128.4363,"back","straight",3697.83,3775.32,33,-28.9250000000002,3,-77.4900000000002,-50.9302732240439,"right",1.5730303030303,"-",12,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
13936,964.492,-73.6065,1605.43,955.923,52.2157,1579.85,-10.6954,1592.64,-73.6065,52.2157,1605.43,1579.85,-125.8222,125.8222,"back","straight",3752.71,3778.29,34,-34.395,3,-25.5800000000004,0.979726775955932,"left",1.98911764705883,"short",-1,"-",-1,-1,-1,-1,-1,-1,-1,-1,"-"
13970,969.824,-70.4792,1537.22,961.238,46.5328,1579.27,-11.9732,1558.245,-70.4792,52.0195,1537.22,1579.27,-122.4987,122.4987,"back","straight",3820.92,3778.87,0,0,3,42.0499999999997,68.609726775956,"left",0,"short",-1,"-",-1,-1,-1,-1,-1,-1,-1,-1,"-"
